Date,HRC_Price_CRU,join_key,Aluminum_(per_pound)  rolling 7,Oil_Spot__/barrel  rolling 7,Iron_Ore__/metricton  rolling 7,Nickel__pound  rolling 7,Baltic_Dry_Index  rolling 7,Zinc__pound  rolling 7,Natural_Gas__BTU  rolling 7,Platts_Coking_Coal_DMT  rolling 7,Aluminum_Inventory  rolling 7,Nickel_Inventory  rolling 7,Zinc_Inventory  rolling 7,WSJ_Dollar_Index  rolling 7,Copper__mt  rolling 7,Lumber_cost,Diesel_energy_cost,Oil_Inv_cost,Cap_Util_%_domestic_prod,Tons_Produced_domestic,Kead_time_HR,Lead_time_CR,Domestic_HDG_Lead_Times_ALL_(Weeks),Integrated_domestic_hdg_lead_time_(weeks),Mini_domestic_hdg_lead_times_(wk),Convertor_Domestic_HDG_Lead_Times,Coaters_domestic_HDG_Lead_times,HDG_price_CRU,Weekly__jobless_claims_new,Continuing_jobless_claims,WEI_NY_Fed,China_HR,USA_HR,Turkey_HR,Brazil_HR,India_HR,Russia_HR,Japan_HR,Index_chem_activity,Diffusion_Indx_chem_act,CFNAI,Total_Miles_Driven,Leading__EI,Coincident_EI,Lagging_EI,Linehaul_TD,Shipments_TD,Expenditures_TD,Intermodal_TD,TSI_TD,US_Rig_Counts,CDN_rig_counts,World_rig_counts,NACM___CMI_credit,UofM_consumer_confidence,NFIB_confidence,Unemployment_Rate,#_Unemployeed,Weekly_Hours_employ,AVG__/HR_employ,Total_saar,Private_saar,Goods_Producing_saar,Res_Cons_employed,NonRes_Cons_employed,Manufacturing_employed,Fab_Metal_MFG_employed,Machinery_employed,Trucking_employed,Architects_employed,Wages_income,Disp_Income,PCE_income,Savings_income,Savings_%_income,Total_RS_SAAR,Gas_RS_SARR,Ex_gas_RS_SAAR,Total_RS_NA,Gas_NA,Ex_gas_NA,Total_ex_Trans_RS_NA,Grocery_RS_NA,Discretionary_RS_NA,All_items_CPI_NA,ex_food_&_energy_CPI_NA,GDP_Annual_Rate,USA GDP,China GDP,Prime_scrap_cost,Shredded_scrap_cost,Global_steel_production_000_mt_,USA_steel_production_000_mt,Canada_steel_product_000_mt,Mexico_steel_prod_000_mt,China_steel_prod_000_mt,Total_imports,HR_import,CR_import,HDG_import,Electro_import,Other_Coated_import,HR__Strip_imp,CR_Strip_imp,Flat_Rolled_imp,Semi_finished_imp,Pig_Iron_imp,DRI_imp,Scrap_imp,Total_exp,HR_exp,CR_exp,HDG_exp,Electro_exp,Other_Coated_exp,HR__Strip_exp,CR_Strip_exp,Flat_Rolled_exp,Scrap_exp,Flat_Rolled_MSCI_Inv,HR_MSCI_Inv,CR_MSCI_Inv,Coated_MSCI_Inv,Flat_Rolled_MSCI_order,HR_MSCI_Order,CR_MSCI_Order,Coated_MSCI_Order,Total_Mill_ship,HR_mill_ship,CR_mill_ship,HDG_mill_ship,Electro_mill_ship,Other_Coated_mill_ship,HR__Strip_mill_ship,CR_Strip_mill_ship,Flat_Rolled_mill_ship,Flat_Rolled_MSCI_ship,HR_MSCI_Ship,CR_MSCI_Ship,Coated_msci_ship,Flat_Rolled_MSCI_ship_day,HR_msci_ship_day,CR_msci_ship_day,Coated_msci_ship_day,RV_Shipments,Total_light_vehicle,Car_sales,Truck_sales,Import_sales,Total_invenry_auto,Car_auto_inv,Truck_inv,Import_inv,Days_light_vehicle_invent,Total_vehicle_prod,Car_LV_prod,Truck_LV_prod,Sales_heavy_v,Prod_heavy_v,Inv_heavy_v,Tractors_ship,Combines_ship,Total_ship_agr,Farm_Equip_ship_NA,Water_Heater_ship,Furnace_ship,A/C_&_Heat_Pump_ship,Total_ship_HVAC,Shipment_durable_goods,New_Order_durable,ABI_leading,Dodge_Index_leading,HMI_leading,30_YR_MTG_leading,Res_vos_dodge,Non_Res_vos_dodge,Non_Bldg_vos_dode,Total_dodge,Res_construction__,Non_Res_construc__,NR_Private_const__,Total_const_Spend,Permits_(NA)_Const,Permits_(SAAR)_Const,Starts_(NA)_Cons,Starts_(SAAR)_const,Single_unit_(SAAR)_const,Complete_(NA)_const,Complete_(SAAR)_const,NA_NHS,SAAR_NHS,Median__NHS,Inventory_NHS,NA_EHS,SAAR_EHS,Median__EHS,Inventory_EHS,Total_New_Orders_Air,ND_Air_New_Orders,Def_Air_New_Orders,Total_Air_New_Orders,Total_ship_air,ND_Air_ship,Def_Air_ship,Total_Air_ship,Total_unfilled,ND_Air_unfilled,Def_Air_unfilled,Total_Air_unfilled,Total_inventory_air,ND_Air_inv,Def_Air_inv,Total_Air_inv,Total_index_ind_prod,Durabled_Goods_index_ind_prod,Total_util_indus_prod,Durabled_Goods_utilization_ind_prod,ISM__pmi_manu,Chicago_pmi_manu,Empire_man,Dallas_man,Philly_man
2017-12-10,625.0,1,0.9185714285714293,57.25714285714292,67.53000000000013,5.012857142857153,1631.0,1.4357142857142837,2.980000000000008,225.0,1102582.142857143,378374.5714285714,207146.42857142858,86.77285714285672,6605.285714285715,nan,3.03,442986.0,0.72,1672.0,4.5,7.5,6.33,8.33,5.4,4.75,6.2,772.0,225.0,1889.0, 2.28 ,,,,,,,,120.37,0.65, 0.20 ,266.5,107.1,102.9,103.8,131.1,1.15,2.64,135.8,132.3,930.0,205.0,2089.0,54.2,95.9,104.9,0.04,6576.0,34.5,26.64,147551.0,125294.0,20328.0,766000.0,789500.0,12560.0,1458.0,1098.0,1460.0,1455.0,8626.0,15084.0,13634.0,940.0,0.06,495221.0,41377.0,453844.0,561418.0,38646.0,522772.0,460243.0,57847.0,363750.0,246.5,253.6,3.50%,3.50%,6.80%,345.0,287.0,137574.0,6732.0,1137.0,1618.0,67047.0,1825021.0,132890.0,148441.0,169331.0,3275.0,39647.0,12408.0,9906.0,515898.0,423375.0,338698.0,159890.0,393804.0,536365.0,72792.0,31101.0,57745.0,8958.0,17790.0,10364.0,11685.0,210435.0,1363552.0,4989.7,3185.5,563.2,1241.0,3662.4,2335.0,473.7,853.8, 6872259.00 ,1762243.0,873526.0,1166570.0,57577.0,138237.0,3612.0,5750.0,4007515.0,1756.1,1008.2,281.0,466.9,87.8,53.6,10.9,23.3,36227.0,1595141.0,362692.0,855846.0,376603.0,3732874.0,969363.0,1976871.0,786640.0,61.0,737099.0,186095.0,551004.0,43534.0,20218.0,87818.0,19698.0,699.0,20397.0,1488.0,742356.0,315418.0,473496.0,1531270.0,3645.0,3894.0,52.9,156.0,74.0,0.04,310120.0,238903.0,188217.0,737240.0,575346.0,738435.0,443999.0,1313781.0,94800.0,1320000.0,81400.0,1210000.0,847000.0,113400.0,1197000.0,45000.0,636000.0,343300.0,294000.0,427000.0,5560000.0,246500.0,1460000.0,247803.0, 26204.00 ,7438.0,214161.0,236127.0,15622.0,5671.0,214834.0,1136412.0,593110.0,72494.0,470808.0,386307.0,62611.0,13031.0,310665.0,105.7,104.3,0.77,0.75,59.7,67.6, 20.10 , 30.80 , 29.30 
2017-12-17,630.0,1,0.9085714285714295,56.9685714285715,68.46428571428586,4.998571428571438,1702.7142857142858,1.4242857142857124,2.7671428571428653,236.64285714285714,1102732.142857143,376484.5714285714,198117.85714285713,87.10714285714243,6650.285714285715,nan,3.07,436491.0,0.73,1698.0,4.5,7.5,6.48,8.6,5.74,4.83,6.36,784.0,245.0,1936.0, 2.38 ,,,,,,,,120.37,0.65, 0.20 ,266.5,107.1,102.9,103.8,131.1,1.15,2.64,135.8,132.3,930.0,205.0,2089.0,54.2,95.9,104.9,0.04,6576.0,34.5,26.64,147551.0,125294.0,20328.0,766000.0,789500.0,12560.0,1458.0,1098.0,1460.0,1455.0,8626.0,15084.0,13634.0,940.0,0.06,495221.0,41377.0,453844.0,561418.0,38646.0,522772.0,460243.0,57847.0,363750.0,246.5,253.6,3.50%,3.50%,6.80%,345.0,287.0,137574.0,6732.0,1137.0,1618.0,67047.0,1825021.0,132890.0,148441.0,169331.0,3275.0,39647.0,12408.0,9906.0,515898.0,423375.0,338698.0,159890.0,393804.0,536365.0,72792.0,31101.0,57745.0,8958.0,17790.0,10364.0,11685.0,210435.0,1363552.0,4989.7,3185.5,563.2,1241.0,3662.4,2335.0,473.7,853.8, 6872259.00 ,1762243.0,873526.0,1166570.0,57577.0,138237.0,3612.0,5750.0,4007515.0,1756.1,1008.2,281.0,466.9,87.8,53.6,10.9,23.3,36227.0,1595141.0,362692.0,855846.0,376603.0,3732874.0,969363.0,1976871.0,786640.0,61.0,737099.0,186095.0,551004.0,43534.0,20218.0,87818.0,19698.0,699.0,20397.0,1488.0,742356.0,315418.0,473496.0,1531270.0,3645.0,3894.0,52.9,156.0,74.0,0.04,310120.0,238903.0,188217.0,737240.0,575346.0,738435.0,443999.0,1313781.0,94800.0,1320000.0,81400.0,1210000.0,847000.0,113400.0,1197000.0,45000.0,636000.0,343300.0,294000.0,427000.0,5560000.0,246500.0,1460000.0,247803.0, 26204.00 ,7438.0,214161.0,236127.0,15622.0,5671.0,214834.0,1136412.0,593110.0,72494.0,470808.0,386307.0,62611.0,13031.0,310665.0,105.7,104.3,0.77,0.75,59.7,67.6, 20.10 , 30.80 , 29.30 
2017-12-24,636.0,1,0.9414285714285721,57.4442857142858,69.92142857142872,5.281428571428579,1579.7142857142858,1.4514285714285695,2.6685714285714375,245.96428571428572,1106753.5714285714,374574.85714285716,190975.0,86.87142857142818,6937.857142857143,nan,3.09,431882.0,0.74,1718.0,5.3,6.2,5.85,8.0,5.36,4.33,5.58,785.0,247.0,1948.0, 2.78 ,,,,,,,,120.37,0.65, 0.20 ,266.5,107.1,102.9,103.8,131.1,1.15,2.64,135.8,132.3,930.0,205.0,2089.0,54.2,95.9,104.9,0.04,6576.0,34.5,26.64,147551.0,125294.0,20328.0,766000.0,789500.0,12560.0,1458.0,1098.0,1460.0,1455.0,8626.0,15084.0,13634.0,940.0,0.06,495221.0,41377.0,453844.0,561418.0,38646.0,522772.0,460243.0,57847.0,363750.0,246.5,253.6,3.50%,3.50%,6.80%,345.0,287.0,137574.0,6732.0,1137.0,1618.0,67047.0,1825021.0,132890.0,148441.0,169331.0,3275.0,39647.0,12408.0,9906.0,515898.0,423375.0,338698.0,159890.0,393804.0,536365.0,72792.0,31101.0,57745.0,8958.0,17790.0,10364.0,11685.0,210435.0,1363552.0,4989.7,3185.5,563.2,1241.0,3662.4,2335.0,473.7,853.8, 6872259.00 ,1762243.0,873526.0,1166570.0,57577.0,138237.0,3612.0,5750.0,4007515.0,1756.1,1008.2,281.0,466.9,87.8,53.6,10.9,23.3,36227.0,1595141.0,362692.0,855846.0,376603.0,3732874.0,969363.0,1976871.0,786640.0,61.0,737099.0,186095.0,551004.0,43534.0,20218.0,87818.0,19698.0,699.0,20397.0,1488.0,742356.0,315418.0,473496.0,1531270.0,3645.0,3894.0,52.9,156.0,74.0,0.04,310120.0,238903.0,188217.0,737240.0,575346.0,738435.0,443999.0,1313781.0,94800.0,1320000.0,81400.0,1210000.0,847000.0,113400.0,1197000.0,45000.0,636000.0,343300.0,294000.0,427000.0,5560000.0,246500.0,1460000.0,247803.0, 26204.00 ,7438.0,214161.0,236127.0,15622.0,5671.0,214834.0,1136412.0,593110.0,72494.0,470808.0,386307.0,62611.0,13031.0,310665.0,105.7,104.3,0.77,0.75,59.7,67.6, 20.10 , 30.80 , 29.30 
2017-12-31,651.0,1,0.9800000000000006,58.72428571428579,70.33857142857157,5.434285714285723,1458.7142857142858,1.4714285714285698,2.7171428571428664,256.7142857142857,1104953.5714285714,372550.28571428574,186685.7142857143,86.5657142857139,7107.0,nan,3.06,424463.0,0.7,1637.0,5.2,6.1,5.91,7.47,5.65,3.61,6.12,814.0,250.0,1905.0, 2.53 ,,,,,,,,120.37,0.65, 0.20 ,266.5,107.1,102.9,103.8,131.1,1.15,2.64,135.8,132.3,930.0,205.0,2089.0,54.2,95.9,104.9,0.04,6576.0,34.5,26.64,147551.0,125294.0,20328.0,766000.0,789500.0,12560.0,1458.0,1098.0,1460.0,1455.0,8626.0,15084.0,13634.0,940.0,0.06,495221.0,41377.0,453844.0,561418.0,38646.0,522772.0,460243.0,57847.0,363750.0,246.5,253.6,3.50%,3.50%,6.80%,345.0,287.0,137574.0,6732.0,1137.0,1618.0,67047.0,1825021.0,132890.0,148441.0,169331.0,3275.0,39647.0,12408.0,9906.0,515898.0,423375.0,338698.0,159890.0,393804.0,536365.0,72792.0,31101.0,57745.0,8958.0,17790.0,10364.0,11685.0,210435.0,1363552.0,4989.7,3185.5,563.2,1241.0,3662.4,2335.0,473.7,853.8, 6872259.00 ,1762243.0,873526.0,1166570.0,57577.0,138237.0,3612.0,5750.0,4007515.0,1756.1,1008.2,281.0,466.9,87.8,53.6,10.9,23.3,36227.0,1595141.0,362692.0,855846.0,376603.0,3732874.0,969363.0,1976871.0,786640.0,61.0,737099.0,186095.0,551004.0,43534.0,20218.0,87818.0,19698.0,699.0,20397.0,1488.0,742356.0,315418.0,473496.0,1531270.0,3645.0,3894.0,52.9,156.0,74.0,0.04,310120.0,238903.0,188217.0,737240.0,575346.0,738435.0,443999.0,1313781.0,94800.0,1320000.0,81400.0,1210000.0,847000.0,113400.0,1197000.0,45000.0,636000.0,343300.0,294000.0,427000.0,5560000.0,246500.0,1460000.0,247803.0, 26204.00 ,7438.0,214161.0,236127.0,15622.0,5671.0,214834.0,1136412.0,593110.0,72494.0,470808.0,386307.0,62611.0,13031.0,310665.0,105.7,104.3,0.77,0.75,59.7,67.6, 20.10 , 30.80 , 29.30 
2018-01-07,661.0,1,1.0128571428571438,60.618571428571514,71.937142857143,5.602857142857153,1338.4285714285713,1.5128571428571411,2.890000000000008,262.10714285714283,1101975.0,367794.0,181935.7142857143,85.94857142857106,7222.0,nan,3.03,419515.0,0.71,1649.0,5.5,6.0,6.08,7.63,5.7,4.78,5.87,815.0,261.0,1873.0, 2.27 ,,,,,,,,121.73,0.59, (0.24),243.5,107.8,102.8,104.1,132.1,1.13,2.59,139.3,130.2,937.0,278.0,2175.0,55.1,95.7,106.9,0.04,6641.0,34.4,26.71,147672.0,125393.0,20386.0,749600.0,776800.0,12468.0,1439.0,1097.0,1444.0,1436.0,8679.0,15236.0,13663.0,1060.0,0.07,493099.0,42166.0,450933.0,444738.0,37823.0,406915.0,355463.0,53836.0,263804.0,247.9,254.6,2.50%,2.50%,6.80%,365.0,319.0,145523.0,6891.0,1134.0,1715.0,71986.0,2254432.0,176822.0,132221.0,182261.0,4234.0,90862.0,19682.0,9913.0,615932.0,437015.0,541225.0,571309.0,404956.0,561918.0,67462.0,36723.0,80545.0,13094.0,23863.0,13633.0,16146.0,251466.0,1237427.0,4935.6,3157.8,554.2,1238.0,2675.1,1205.4,527.6,942.1, 7118544.00 ,1823090.0,955069.0,1289528.0,44203.0,157577.0,3658.0,5750.0,4278875.0,2290.6,1435.8,287.1,567.7,105.1,64.9,13.0,27.2,42441.0,1149916.0,278356.0,602285.0,269275.0,3845837.0,988172.0,2052658.0,805007.0,84.0,886484.0,219088.0,667396.0,30704.0,25299.0,91584.0,12886.0,273.0,13159.0,1576.0,745310.0,265970.0,482671.0,1493951.0,3686.0,3524.0,54.7,154.0,72.0,0.04,338678.0,236037.0,153949.0,728664.0,582012.0,766641.0,444748.0,1348653.0,96700.0,1366000.0,91600.0,1334000.0,886000.0,84000.0,1218000.0,48000.0,633000.0,329600.0,294000.0,313000.0,5400000.0,240800.0,1520000.0,214186.0, 6646.00 ,2739.0,204801.0,220350.0,9626.0,3388.0,207336.0,1135125.0,590130.0,71845.0,473150.0,397366.0,65088.0,12813.0,319465.0,105.4,104.0,0.77,0.74,59.1,65.7, 19.40 , 35.50 , 23.00 
2018-01-14,673.0,1,0.992857142857144,62.44857142857152,76.16571428571444,5.734285714285725,1346.142857142857,1.5399999999999985,2.9185714285714366,260.14285714285717,1093607.142857143,366663.4285714286,180289.2857142857,85.69714285714247,7136.428571428572,nan,3.01,412654.0,0.73,1707.0,5.6,6.5,6.14,7.29,5.7,4.78,6.4,829.0,216.0,1965.0, 2.55 ,,,,,,,,121.73,0.59, (0.24),243.5,107.8,102.8,104.1,132.1,1.13,2.59,139.3,130.2,937.0,278.0,2175.0,55.1,95.7,106.9,0.04,6641.0,34.4,26.71,147672.0,125393.0,20386.0,749600.0,776800.0,12468.0,1439.0,1097.0,1444.0,1436.0,8679.0,15236.0,13663.0,1060.0,0.07,493099.0,42166.0,450933.0,444738.0,37823.0,406915.0,355463.0,53836.0,263804.0,247.9,254.6,2.50%,2.50%,6.80%,365.0,319.0,145523.0,6891.0,1134.0,1715.0,71986.0,2254432.0,176822.0,132221.0,182261.0,4234.0,90862.0,19682.0,9913.0,615932.0,437015.0,541225.0,571309.0,404956.0,561918.0,67462.0,36723.0,80545.0,13094.0,23863.0,13633.0,16146.0,251466.0,1237427.0,4935.6,3157.8,554.2,1238.0,2675.1,1205.4,527.6,942.1, 7118544.00 ,1823090.0,955069.0,1289528.0,44203.0,157577.0,3658.0,5750.0,4278875.0,2290.6,1435.8,287.1,567.7,105.1,64.9,13.0,27.2,42441.0,1149916.0,278356.0,602285.0,269275.0,3845837.0,988172.0,2052658.0,805007.0,84.0,886484.0,219088.0,667396.0,30704.0,25299.0,91584.0,12886.0,273.0,13159.0,1576.0,745310.0,265970.0,482671.0,1493951.0,3686.0,3524.0,54.7,154.0,72.0,0.04,338678.0,236037.0,153949.0,728664.0,582012.0,766641.0,444748.0,1348653.0,96700.0,1366000.0,91600.0,1334000.0,886000.0,84000.0,1218000.0,48000.0,633000.0,329600.0,294000.0,313000.0,5400000.0,240800.0,1520000.0,214186.0, 6646.00 ,2739.0,204801.0,220350.0,9626.0,3388.0,207336.0,1135125.0,590130.0,71845.0,473150.0,397366.0,65088.0,12813.0,319465.0,105.4,104.0,0.77,0.74,59.1,65.7, 19.40 , 35.50 , 23.00 
2018-01-21,695.0,1,1.002857142857144,63.94571428571438,76.97428571428586,5.715714285714297,1248.0,1.559999999999999,3.134285714285723,242.57142857142858,1087842.857142857,364536.0,180100.0,84.7999999999996,7080.857142857143,nan,2.99,411583.0,0.73,1693.0,6.2,6.6,6.44,8.74,5.95,5.06,6.96,827.0,231.0,1940.0, 2.71 ,,,,,,,,121.73,0.59, (0.24),243.5,107.8,102.8,104.1,132.1,1.13,2.59,139.3,130.2,937.0,278.0,2175.0,55.1,95.7,106.9,0.04,6641.0,34.4,26.71,147672.0,125393.0,20386.0,749600.0,776800.0,12468.0,1439.0,1097.0,1444.0,1436.0,8679.0,15236.0,13663.0,1060.0,0.07,493099.0,42166.0,450933.0,444738.0,37823.0,406915.0,355463.0,53836.0,263804.0,247.9,254.6,2.50%,2.50%,6.80%,365.0,319.0,145523.0,6891.0,1134.0,1715.0,71986.0,2254432.0,176822.0,132221.0,182261.0,4234.0,90862.0,19682.0,9913.0,615932.0,437015.0,541225.0,571309.0,404956.0,561918.0,67462.0,36723.0,80545.0,13094.0,23863.0,13633.0,16146.0,251466.0,1237427.0,4935.6,3157.8,554.2,1238.0,2675.1,1205.4,527.6,942.1, 7118544.00 ,1823090.0,955069.0,1289528.0,44203.0,157577.0,3658.0,5750.0,4278875.0,2290.6,1435.8,287.1,567.7,105.1,64.9,13.0,27.2,42441.0,1149916.0,278356.0,602285.0,269275.0,3845837.0,988172.0,2052658.0,805007.0,84.0,886484.0,219088.0,667396.0,30704.0,25299.0,91584.0,12886.0,273.0,13159.0,1576.0,745310.0,265970.0,482671.0,1493951.0,3686.0,3524.0,54.7,154.0,72.0,0.04,338678.0,236037.0,153949.0,728664.0,582012.0,766641.0,444748.0,1348653.0,96700.0,1366000.0,91600.0,1334000.0,886000.0,84000.0,1218000.0,48000.0,633000.0,329600.0,294000.0,313000.0,5400000.0,240800.0,1520000.0,214186.0, 6646.00 ,2739.0,204801.0,220350.0,9626.0,3388.0,207336.0,1135125.0,590130.0,71845.0,473150.0,397366.0,65088.0,12813.0,319465.0,105.4,104.0,0.77,0.74,59.1,65.7, 19.40 , 35.50 , 23.00 
2018-01-28,703.0,1,1.0128571428571438,64.3500000000001,76.30142857142872,5.894285714285724,1161.5714285714287,1.5685714285714274,3.3171428571428656,221.57142857142858,1087600.0,362300.5714285714,179492.85714285713,84.1057142857139,7036.0,nan,2.98,418359.0,0.74,1719.0,6.1,6.5,6.58,8.07,6.45,5.72,7.04,826.0,230.0,1956.0, 2.46 ,,,,,,,,121.73,0.59, (0.24),243.5,107.8,102.8,104.1,132.1,1.13,2.59,139.3,130.2,937.0,278.0,2175.0,55.1,95.7,106.9,0.04,6641.0,34.4,26.71,147672.0,125393.0,20386.0,749600.0,776800.0,12468.0,1439.0,1097.0,1444.0,1436.0,8679.0,15236.0,13663.0,1060.0,0.07,493099.0,42166.0,450933.0,444738.0,37823.0,406915.0,355463.0,53836.0,263804.0,247.9,254.6,2.50%,2.50%,6.80%,365.0,319.0,145523.0,6891.0,1134.0,1715.0,71986.0,2254432.0,176822.0,132221.0,182261.0,4234.0,90862.0,19682.0,9913.0,615932.0,437015.0,541225.0,571309.0,404956.0,561918.0,67462.0,36723.0,80545.0,13094.0,23863.0,13633.0,16146.0,251466.0,1237427.0,4935.6,3157.8,554.2,1238.0,2675.1,1205.4,527.6,942.1, 7118544.00 ,1823090.0,955069.0,1289528.0,44203.0,157577.0,3658.0,5750.0,4278875.0,2290.6,1435.8,287.1,567.7,105.1,64.9,13.0,27.2,42441.0,1149916.0,278356.0,602285.0,269275.0,3845837.0,988172.0,2052658.0,805007.0,84.0,886484.0,219088.0,667396.0,30704.0,25299.0,91584.0,12886.0,273.0,13159.0,1576.0,745310.0,265970.0,482671.0,1493951.0,3686.0,3524.0,54.7,154.0,72.0,0.04,338678.0,236037.0,153949.0,728664.0,582012.0,766641.0,444748.0,1348653.0,96700.0,1366000.0,91600.0,1334000.0,886000.0,84000.0,1218000.0,48000.0,633000.0,329600.0,294000.0,313000.0,5400000.0,240800.0,1520000.0,214186.0, 6646.00 ,2739.0,204801.0,220350.0,9626.0,3388.0,207336.0,1135125.0,590130.0,71845.0,473150.0,397366.0,65088.0,12813.0,319465.0,105.4,104.0,0.77,0.74,59.1,65.7, 19.40 , 35.50 , 23.00 
2018-02-04,723.0,1,1.0142857142857153,65.40714285714293,75.47428571428587,6.212857142857152,1186.7142857142858,1.618571428571427,3.2400000000000087,215.64285714285714,1082575.0,358530.85714285716,174317.85714285713,83.23428571428532,7052.0,nan,2.97,420254.0,0.75,1747.0,8.1,8.0,6.5,8.9,6.48,5.33,6.6,833.0,223.0,1927.0, 2.09 ,,,,,,,,121.82,0.65, 0.45 ,225.1,108.5,103.1,104.4,133.3,1.2,2.72,139.4,132.9,969.0,323.0,2271.0,56.5,99.7,107.6,0.04,6687.0,34.5,26.75,148078.0,125697.0,20497.0,759400.0,787500.0,12521.0,1445.0,1102.0,1453.0,1442.0,8709.0,15286.0,13646.0,1125.0,0.07,495393.0,42276.0,453117.0,437520.0,35977.0,401543.0,346573.0,50047.0,260549.0,249.0,255.8,2.50%,2.50%,6.80%,365.0,325.0,132083.0,6592.0,1114.0,1642.0,65020.0,1869198.0,152693.0,122541.0,167637.0,3704.0,70924.0,20349.0,7851.0,545699.0,338395.0,448542.0,83303.0,362872.0,540684.0,65295.0,39342.0,66706.0,10139.0,23004.0,13738.0,15333.0,233557.0,1651627.0,4928.5,3175.4,557.1,1209.3,4376.5,2777.7,558.8,1040.0, 7014802.00 ,1739010.0,930179.0,1260690.0,60481.0,150994.0,4122.0,5750.0,4151226.0,2111.0,1271.0,273.0,567.0,109.6,67.2,13.7,28.7,43038.0,1293763.0,328988.0,665012.0,299763.0,3973452.0,995862.0,2155727.0,821863.0,74.0,938550.0,245386.0,693164.0,34377.0,25014.0,94770.0,11817.0,315.0,12132.0,2007.0,734461.0,211211.0,515936.0,1461608.0,3666.0,3697.0,52.0,150.0,71.0,0.04,343409.0,246059.0,119208.0,708676.0,592504.0,781308.0,463920.0,1373812.0,92100.0,1323000.0,89700.0,1290000.0,900000.0,88600.0,1289000.0,54000.0,663000.0,327200.0,295000.0,319000.0,5610000.0,240900.0,1580000.0,232972.0, 10707.00 ,2590.0,219675.0,229193.0,10462.0,3979.0,214752.0,1142373.0,590375.0,70456.0,481542.0,403399.0,66847.0,12906.0,323646.0,105.9,105.6,0.77,0.75,60.8,61.9, 17.50 , 38.20 , 30.70 
2018-02-11,736.0,1,0.9942857142857155,63.780000000000065,74.33714285714301,6.074285714285724,1105.857142857143,1.6014285714285694,2.8014285714285805,224.78571428571428,1073517.857142857,348890.5714285714,165675.0,83.68999999999961,6932.0,nan,3.01,422095.0,0.75,1737.0,7.7,7.3,6.95,8.9,7.38,5.67,6.83,847.0,229.0,1948.0, 2.42 ,,,,,,,,121.82,0.65, 0.45 ,225.1,108.5,103.1,104.4,133.3,1.2,2.72,139.4,132.9,969.0,323.0,2271.0,56.5,99.7,107.6,0.04,6687.0,34.5,26.75,148078.0,125697.0,20497.0,759400.0,787500.0,12521.0,1445.0,1102.0,1453.0,1442.0,8709.0,15286.0,13646.0,1125.0,0.07,495393.0,42276.0,453117.0,437520.0,35977.0,401543.0,346573.0,50047.0,260549.0,249.0,255.8,2.50%,2.50%,6.80%,365.0,325.0,132083.0,6592.0,1114.0,1642.0,65020.0,1869198.0,152693.0,122541.0,167637.0,3704.0,70924.0,20349.0,7851.0,545699.0,338395.0,448542.0,83303.0,362872.0,540684.0,65295.0,39342.0,66706.0,10139.0,23004.0,13738.0,15333.0,233557.0,1651627.0,4928.5,3175.4,557.1,1209.3,4376.5,2777.7,558.8,1040.0, 7014802.00 ,1739010.0,930179.0,1260690.0,60481.0,150994.0,4122.0,5750.0,4151226.0,2111.0,1271.0,273.0,567.0,109.6,67.2,13.7,28.7,43038.0,1293763.0,328988.0,665012.0,299763.0,3973452.0,995862.0,2155727.0,821863.0,74.0,938550.0,245386.0,693164.0,34377.0,25014.0,94770.0,11817.0,315.0,12132.0,2007.0,734461.0,211211.0,515936.0,1461608.0,3666.0,3697.0,52.0,150.0,71.0,0.04,343409.0,246059.0,119208.0,708676.0,592504.0,781308.0,463920.0,1373812.0,92100.0,1323000.0,89700.0,1290000.0,900000.0,88600.0,1289000.0,54000.0,663000.0,327200.0,295000.0,319000.0,5610000.0,240900.0,1580000.0,232972.0, 10707.00 ,2590.0,219675.0,229193.0,10462.0,3979.0,214752.0,1142373.0,590375.0,70456.0,481542.0,403399.0,66847.0,12906.0,323646.0,105.9,105.6,0.77,0.75,60.8,61.9, 17.50 , 38.20 , 30.70 
